,abs_delta_arousal,abs_delta_arousal,abs_delta_arousal,abs_delta_valence,abs_delta_valence,abs_delta_valence,delta_affect_shift_mag,delta_affect_shift_mag,delta_affect_shift_mag,delta_arousal,delta_arousal,delta_arousal,delta_valence,delta_valence,delta_valence
perturbation,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap
original_post_id,,,,,,,,,,,,,,,
ls5194,0.05461328215428374,0.09841926733722683,0.007107881889365508,0.15240859517988348,0.17050430748131973,0.29384797915794447,0.161898086685325,0.19687069627773696,0.2939339327810944,-0.05461328215428374,-0.09841926733722683,-0.007107881889365508,-0.15240859517988348,-0.17050430748131973,-0.29384797915794447
lsewsz,0.029810463603440862,0.050829270915461855,0.08515767459549295,0.06508731250612643,0.036985538171004695,0.047962041968258706,0.07158925889770221,0.06286131414149931,0.09773529051615325,-0.029810463603440862,-0.050829270915461855,-0.08515767459549295,0.06508731250612643,0.036985538171004695,0.047962041968258706
lsulgr,0.027500126447621565,0.0037514945370054065,0.16012348667938348,0.04421819653119208,0.03319722144971582,0.04861394958468512,0.05207212170736182,0.03340852021928917,0.16734051237098865,0.027500126447621565,0.0037514945370054065,-0.16012348667938348,0.04421819653119208,0.03319722144971582,-0.04861394958468512
lt2o9e,0.07394992503535747,0.1292692541388254,0.062355415695797056,0.15696690394892832,0.22492631711507238,0.014113121285794339,0.17351426554622845,0.2594270382912281,0.06393260560170526,-0.07394992503535747,-0.1292692541388254,-0.062355415695797056,-0.15696690394892832,-0.22492631711507238,-0.014113121285794339
ltigf0,0.15478984432060638,0.007565338039869474,0.017641011135892448,0.026170859819072412,0.08541391848986457,0.13742858818873582,0.15698665487380478,0.0857483050062841,0.13855620565476603,-0.15478984432060638,-0.007565338039869474,-0.017641011135892448,0.026170859819072412,0.08541391848986457,-0.13742858818873582
lu2sg6,0.025168553379300906,0.050882285811399974,0.038894885731652895,0.044691835688556836,0.056820209951679246,0.04731575756758932,0.05129148327373348,0.07627282129530744,0.061250249389477776,-0.025168553379300906,-0.050882285811399974,-0.038894885731652895,0.044691835688556836,-0.056820209951679246,0.04731575756758932
luyois,0.13328210948001118,0.04887620922130287,0.051927216875974125,0.1575658434710827,0.22993163297897556,0.01924321162460929,0.20637615108387747,0.23506901044634296,0.05537812786754307,-0.13328210948001118,-0.04887620922130287,-0.051927216875974125,0.1575658434710827,0.22993163297897556,0.01924321162460929
luyxxe,0.026055598462530583,0.034015792531961964,0.03782053042896383,0.02713514579480769,0.0391496350941436,0.04162867030789297,0.03761928160592777,0.05186297397548736,0.05624356597453106,0.026055598462530583,0.034015792531961964,-0.03782053042896383,0.02713514579480769,0.0391496350941436,0.04162867030789297
luyyjk,0.06112628131557862,0.026797862512398574,0.017683789498803115,0.06959866193836906,0.02946498999930025,0.06442534973205305,0.0926304270263429,0.039828520822298694,0.06680824873573118,0.06112628131557862,-0.026797862512398574,0.017683789498803115,0.06959866193836906,0.02946498999930025,0.06442534973205305
lvekln,0.16057106467518167,0.10376902328547732,0.1764533827811885,0.14255901029482976,0.1834342228579895,0.0879268657814869,0.21472339934707338,0.21075133287629877,0.1971469756833217,-0.16057106467518167,0.10376902328547732,-0.1764533827811885,-0.14255901029482976,-0.1834342228579895,-0.0879268657814869
lvnky0,0.1390658927179791,0.10233652785813518,0.1265999670279898,0.050879119991648736,0.014860071806220176,0.07050870770780282,0.1480810837635012,0.10340979967171825,0.14491041892877296,0.1390658927179791,0.10233652785813518,0.1265999670279898,0.050879119991648736,-0.014860071806220176,-0.07050870770780282
lvo49m,0.06699048616786207,0.09547719793047138,0.019602489559126468,0.10255161080827513,0.16181472064723756,0.11708081974229056,0.12249309415790938,0.18788267387600682,0.11871047109856146,-0.06699048616786207,-0.09547719793047138,0.019602489559126468,-0.10255161080827513,-0.16181472064723756,-0.11708081974229056
lvuw6c,0.03919892505735412,0.01784540401866419,0.02554257827944717,0.04724783746057959,0.03414951898434904,0.046592931830865325,0.0613914804378703,0.038531131458234794,0.053134965905299585,0.03919892505735412,0.01784540401866419,-0.02554257827944717,0.04724783746057959,0.03414951898434904,-0.046592931830865325
lwdayc,0.06569599503993917,0.08913178845074565,0.007385548030895528,0.029563535938132546,0.051431496579513514,0.03210382468279693,0.07204142156740778,0.10290614438816074,0.032942402447004776,-0.06569599503993917,-0.08913178845074565,-0.007385548030895528,0.029563535938132546,0.051431496579513514,0.03210382468279693
lwehh8,0.0017299765698339797,0.02439414083263447,0.01413662300980878,0.0401569519396503,0.046470472459859025,0.05899742422787568,0.04019419868607357,0.05248408251655849,0.06066745565495052,0.0017299765698339797,-0.02439414083263447,-0.01413662300980878,0.0401569519396503,0.046470472459859025,0.05899742422787568
lwfqev,0.025051948677570657,0.08182150679129929,0.10406999263222527,0.11832654282339927,0.12887795551288939,0.1304665294057159,0.12094945584450298,0.15265741511888942,0.1668894204605072,-0.025051948677570657,-0.08182150679129929,-0.10406999263222527,-0.11832654282339927,-0.12887795551288939,-0.1304665294057159
lwgdsx,0.0775956178568542,0.05607933932854792,0.09489292390131787,0.012234302335599523,0.02998456888390777,0.12186330001245782,0.07855417279957702,0.06359219032774568,0.15445171056504234,0.0775956178568542,0.05607933932854792,-0.09489292390131787,0.012234302335599523,0.02998456888390777,-0.12186330001245782
lwikii,0.048500865733753784,0.06309810371457747,0.005314037158848706,0.17455401527750425,0.18479853693519743,0.27547875835056246,0.1811668794962887,0.1952738332336545,0.27553000797244065,0.048500865733753784,0.06309810371457747,0.005314037158848706,-0.17455401527750425,-0.18479853693519743,-0.27547875835056246
lwon0e,0.007895270389905562,0.027186879093415328,0.03987810303370942,0.012979324839117012,0.014609893137440544,0.022350974935665846,0.015192042910979399,0.03086381979482474,0.04571464953537222,0.007895270389905562,-0.027186879093415328,-0.03987810303370942,-0.012979324839117012,-0.014609893137440544,-0.022350974935665846
lwq85g,0.007984469043991194,0.036608582857558414,0.05640279002563675,0.00799815355178879,0.006774954767401198,0.009333820330006404,0.01130142496114739,0.0372302075059897,0.05716987777342986,-0.007984469043991194,-0.036608582857558414,-0.05640279002563675,0.00799815355178879,0.006774954767401198,0.009333820330006404
lwtyip,0.1022327346310119,0.11841729975424542,0.127728879930455,0.006454690685687936,0.02160955185609259,0.035542671517834634,0.10243629758041241,0.12037287739564909,0.13258185496859398,-0.1022327346310119,-0.11841729975424542,-0.127728879930455,0.006454690685687936,-0.02160955185609259,-0.035542671517834634
lww6v0,0.044469689941093904,0.014540798443214875,0.025467347537570184,0.1168340724022583,0.1330547112175653,0.05871550579763696,0.12501101470491777,0.1338468938621883,0.06400075321175308,0.044469689941093904,-0.014540798443214875,0.025467347537570184,0.1168340724022583,0.1330547112175653,0.05871550579763696
lx662d,0.12157073556932829,0.06679470211406802,0.06601658645527309,0.06366119551891636,0.04843101734030597,0.14327599162910154,0.137230432345618,0.08250512512034691,0.157753603649834,0.12157073556932829,0.06679470211406802,0.06601658645527309,-0.06366119551891636,-0.04843101734030597,-0.14327599162910154
lx6yt0,0.022625598358946952,0.03765609755735433,0.025514938438541357,0.05224661065259717,0.14810753373487273,0.12627777960618136,0.05693527927203364,0.15281957738547589,0.12882969264028332,-0.022625598358946952,-0.03765609755735433,-0.025514938438541357,-0.05224661065259717,-0.14810753373487273,-0.12627777960618136
lxa4rr,0.03863929710235103,0.022094941806308555,0.02415878491370016,0.04308641783179734,0.02186903940297391,0.028676785297761853,0.057874300705407895,0.03108763963109755,0.037496731904532114,0.03863929710235103,0.022094941806308555,-0.02415878491370016,0.04308641783179734,-0.02186903940297391,-0.028676785297761853
lxarqc,0.04656141515247558,0.02998360595923044,0.048426207754611816,0.06840463077243975,0.12878597148363546,0.0732505569169577,0.0827475612457249,0.132230265360477,0.08781082897990022,-0.04656141515247558,-0.02998360595923044,-0.048426207754611816,-0.06840463077243975,-0.12878597148363546,-0.0732505569169577
lxawy4,0.04522638034853621,0.06640437685757483,0.03229929206843529,0.04498402107729316,0.03184284901206702,0.03574678972192746,0.0637886167878942,0.07364447229119181,0.04817755954327477,0.04522638034853621,0.06640437685757483,0.03229929206843529,0.04498402107729316,0.03184284901206702,0.03574678972192746
lxbntx,0.14226812814767964,0.03922912693323699,0.19695279164271717,0.045218500705149545,0.09433292199636245,0.026450611479689634,0.1492813889695102,0.10216469337455002,0.19872100287465602,-0.14226812814767964,-0.03922912693323699,-0.19695279164271717,0.045218500705149545,0.09433292199636245,0.026450611479689634
lxefrv,0.05799611816238226,0.12538958486867102,0.025705784049913305,0.010462595923018903,0.11890089629280043,0.0018888481124537115,0.05893229704799718,0.1728003794346787,0.025775086436570824,0.05799611816238226,0.12538958486867102,-0.025705784049913305,0.010462595923018903,0.11890089629280043,0.0018888481124537115
lxfzh9,0.05055934295399522,0.015496167696451568,0.044825351037757866,0.18178753023318883,0.1725605967899324,0.05313923221378891,0.18868744872996254,0.17325498774284734,0.06952042934223868,-0.05055934295399522,-0.015496167696451568,-0.044825351037757866,-0.18178753023318883,-0.1725605967899324,0.05313923221378891
lxptvp,0.027767906944204057,0.07438583335470828,0.09126204934505822,0.0701545995012216,0.04420211366764004,0.17309277352154329,0.07545014570720707,0.08652790911932057,0.1956779749896245,-0.027767906944204057,-0.07438583335470828,0.09126204934505822,-0.0701545995012216,-0.04420211366764004,-0.17309277352154329
lxt4oi,0.05600004573041195,0.031190747294478793,0.07636538135797633,0.008600714151788313,0.019591041454644298,0.040474448246624384,0.0566566625007951,0.03683302352598314,0.0864283080409297,-0.05600004573041195,-0.031190747294478793,-0.07636538135797633,0.008600714151788313,0.019591041454644298,0.040474448246624384
lxwtis,0.03385655866923587,0.07056819822048332,0.031162577211288234,0.012015842908512653,0.03555710740328699,0.03663361216718908,0.03592557648424677,0.07902011444546453,0.048094986837148884,0.03385655866923587,0.07056819822048332,-0.031162577211288234,-0.012015842908512653,-0.03555710740328699,-0.03663361216718908
lxzoar,0.03977240952945227,0.09421061688204002,0.03702185425832827,0.024875042946495896,0.20262359050582113,0.002681249385878104,0.04691068451183036,0.22345460335997827,0.03711881990303801,0.03977240952945227,0.09421061688204002,-0.03702185425832827,0.024875042946495896,0.20262359050582113,0.002681249385878104
ly0fps,0.007776126400788286,0.07039710744777317,0.07054193150703991,0.009422307563374144,0.042689377838164067,0.054685090455331764,0.012216710752893111,0.0823294340878331,0.08925594220471669,0.007776126400788286,0.07039710744777317,-0.07054193150703991,-0.009422307563374144,0.042689377838164067,-0.054685090455331764
ly7gd5,0.036881178307031526,0.049651444553487245,0.14140222613545772,0.039758618907677956,0.06400528590663068,0.17268631729979145,0.054230702473423854,0.08100581812584547,0.22319308622497105,-0.036881178307031526,-0.049651444553487245,0.14140222613545772,-0.039758618907677956,-0.06400528590663068,0.17268631729979145
lyezk9,0.040441488925836655,0.031469114706645485,0.038628290620042804,0.04837393827614367,0.017164737142950415,0.05709759902886624,0.06305197800927997,0.03584596743856403,0.06893678735687989,-0.040441488925836655,-0.031469114706645485,-0.038628290620042804,0.04837393827614367,0.017164737142950415,0.05709759902886624
lyfm6q,0.009614495832236614,0.034320518121360166,0.037295790315475585,0.22558689979996593,0.25600552018480993,0.12694643711046183,0.2257916913694301,0.2582958078041797,0.13231165432529504,0.009614495832236614,0.034320518121360166,-0.037295790315475585,-0.22558689979996593,-0.25600552018480993,-0.12694643711046183
lyg520,0.030464447968622466,0.03929196625002973,0.060385717577197795,0.07687500496137378,0.02759001749483936,0.06538060780357391,0.0826912871942634,0.048011120348925594,0.0890003301346565,0.030464447968622466,-0.03929196625002973,0.060385717577197795,0.07687500496137378,0.02759001749483936,0.06538060780357391
lyktb6,0.02655305315803691,0.01420632376996478,0.04813114869024249,0.006501154495017758,0.05104519421773013,0.03234904397795457,0.02733733055332257,0.05298520064869865,0.05799196599986821,0.02655305315803691,0.01420632376996478,-0.04813114869024249,-0.006501154495017758,-0.05104519421773013,-0.03234904397795457
lysb0l,0.01048258715532846,0.030021715493436574,0.0002287892836410066,0.03565281870838888,0.10213268721752211,0.042427596972530957,0.03716191754097602,0.10645369509529039,0.042428213837019196,0.01048258715532846,-0.030021715493436574,0.0002287892836410066,-0.03565281870838888,-0.10213268721752211,-0.042427596972530957
lytdy8,0.05197600509643685,0.007338533798179725,0.030747399220556915,0.04715044279834402,0.059014979520669364,0.057085243651076034,0.07017598849937734,0.059469503832906244,0.06483924430104827,0.05197600509643685,0.007338533798179725,-0.030747399220556915,0.04715044279834402,0.059014979520669364,0.057085243651076034
lywew5,0.0834000799984258,0.006227337340364514,0.01262365649236763,0.023428111851204747,0.06444426703035244,0.06194853385070331,0.08662822732029314,0.06474444596589014,0.06322165411857736,0.0834000799984258,-0.006227337340364514,0.01262365649236763,0.023428111851204747,0.06444426703035244,0.06194853385070331
lywyod,0.00215459375144178,0.02691548906574459,0.08128497620288178,0.0010065060994950414,0.0010360144508805291,0.001007642717434365,0.0023780935141563893,0.02693542050146331,0.08129122154420522,0.00215459375144178,-0.02691548906574459,-0.08128497620288178,0.0010065060994950414,0.0010360144508805291,0.001007642717434365
lyx5p1,0.006263853219794058,0.10065668877515233,0.03305504002653592,0.014266394037710128,0.03581275408946638,0.09014944629652444,0.015580945285775683,0.10683783201961031,0.09601853122562246,-0.006263853219794058,-0.10065668877515233,-0.03305504002653592,-0.014266394037710128,-0.03581275408946638,0.09014944629652444
lz51r3,0.11848650634639668,0.126013293579037,0.2717645908669546,0.12117913078250897,0.10698436198535788,0.10791447444277047,0.1694798923866165,0.1653027642480629,0.2924064408376508,0.11848650634639668,0.126013293579037,0.2717645908669546,0.12117913078250897,0.10698436198535788,0.10791447444277047
lzd65p,0.0991782105204555,0.0223518402653351,0.015344878986194743,0.015866436431868358,0.053866691075749706,0.042368976805973624,0.100439341132279,0.05832002375425878,0.045062129406920975,0.0991782105204555,0.0223518402653351,0.015344878986194743,0.015866436431868358,0.053866691075749706,0.042368976805973624
lzgqjn,0.12007605259897591,0.07546519964805043,0.14922730435427844,0.08755462454219254,0.10116016224948865,0.21292154082393466,0.1486071017363448,0.12620766531499972,0.26000840546352133,-0.12007605259897591,-0.07546519964805043,-0.14922730435427844,-0.08755462454219254,-0.10116016224948865,-0.21292154082393466
lzocgx,0.2548434184751933,0.28786078962905304,0.1028876307193558,0.039523543067691236,0.0412128966249643,0.08208628145397867,0.25789005098441886,0.2907960402998671,0.1316207512438078,-0.2548434184751933,-0.28786078962905304,-0.1028876307193558,0.039523543067691236,0.0412128966249643,0.08208628145397867
